Date_Time,Air Temperature_°C ,Relative Humidity_%,Atmospheric Pressure_kPa
13/11/2024 15:30,26.18,48.68,101.1
13/11/2024 15:40,25.74,51.14,101.11
13/11/2024 15:50,25.86,50.99,101.11
13/11/2024 16:00,25.89,51.53,101.1
13/11/2024 16:10,25.88,50.24,101.11
13/11/2024 16:20,25.65,49.87,101.1
13/11/2024 16:30,25.6,50.14,101.1
13/11/2024 16:40,25.2,50.31,101.09
13/11/2024 16:50,24.97,51.07,101.08
13/11/2024 17:00,24.59,53.21,101.09
13/11/2024 17:10,24.32,54.97,101.09
13/11/2024 17:20,23.89,56.78,101.09
13/11/2024 17:30,23.98,57.21,101.08
13/11/2024 17:40,23.91,57.79,101.09
13/11/2024 17:50,23.49,58.85,101.08
13/11/2024 18:00,23.04,61.22,101.08
13/11/2024 18:10,22.75,63.17,101.09
13/11/2024 18:20,22.5,64.25,101.08
13/11/2024 18:30,22.23,65.5,101.09
13/11/2024 18:40,21.91,66.6,101.1
13/11/2024 18:50,21.66,67.78,101.1
13/11/2024 19:00,21.41,69.06,101.09
13/11/2024 19:10,21.14,70.33,101.1
13/11/2024 19:20,20.92,71.45,101.1
13/11/2024 19:30,20.9,71.14,101.11
13/11/2024 19:40,20.9,70.12,101.12
13/11/2024 19:50,20.81,70.02,101.12
13/11/2024 20:00,20.8,69.82,101.13
13/11/2024 20:10,20.81,69.25,101.14
13/11/2024 20:20,20.77,68.36,101.15
13/11/2024 20:30,20.71,67.84,101.15
13/11/2024 20:40,20.59,67.47,101.14
13/11/2024 20:50,20.56,66.52,101.14
13/11/2024 21:00,20.44,66.1,101.15
13/11/2024 21:10,20.3,66,101.16
13/11/2024 21:20,20.08,66.82,101.16
13/11/2024 21:30,19.78,68.07,101.15
13/11/2024 21:40,19.64,69.02,101.14
13/11/2024 21:50,19.6,69.98,101.14
13/11/2024 22:00,19.63,71.38,101.13
13/11/2024 22:10,19.73,72.16,101.12
13/11/2024 22:20,19.68,72.95,101.11
13/11/2024 22:30,19.53,74.16,101.11
13/11/2024 22:40,19.5,75.18,101.09
13/11/2024 22:50,19.49,75.63,101.08
13/11/2024 23:00,19.22,76.55,101.06
13/11/2024 23:10,18.87,77.96,101.05
13/11/2024 23:20,18.45,79.43,101.05
13/11/2024 23:30,17.97,81.32,101.04
13/11/2024 23:40,17.58,83.05,101.03
13/11/2024 23:50,17.41,84.35,101.03
14/11/2024 0:00,17.68,83.12,101.04
14/11/2024 0:10,17.62,83.14,101.03
14/11/2024 0:20,17.39,84,101.02
14/11/2024 0:30,17.08,85.1,101
14/11/2024 0:40,16.84,85.62,100.99
14/11/2024 0:50,16.83,85,100.98
14/11/2024 1:00,16.75,84.96,100.98
14/11/2024 1:10,16.63,84.6,100.97
14/11/2024 1:20,16.33,85.53,100.96
14/11/2024 1:30,15.98,86.75,100.95
14/11/2024 1:40,15.65,87.92,100.95
14/11/2024 1:50,15.38,88.94,100.94
14/11/2024 2:00,15.24,88.82,100.93
14/11/2024 2:10,15.1,88.22,100.93
14/11/2024 2:20,14.93,88.54,100.93
14/11/2024 2:30,14.85,88.53,100.94
14/11/2024 2:40,14.92,88.19,100.95
14/11/2024 2:50,14.81,88.22,100.94
14/11/2024 3:00,14.67,88.54,100.93
14/11/2024 3:10,14.66,88.48,100.93
14/11/2024 3:20,14.87,87.17,100.94
14/11/2024 3:30,15.22,84.07,100.94
14/11/2024 3:40,16.14,79.21,100.94
14/11/2024 3:50,17.36,73.86,100.94
14/11/2024 4:00,18.31,69.71,100.95
14/11/2024 4:10,18.53,68.38,100.94
14/11/2024 4:20,18.49,68.32,100.93
14/11/2024 4:30,18.15,69.26,100.93
14/11/2024 4:40,17.89,70.16,100.92
14/11/2024 4:50,17.57,71.29,100.93
14/11/2024 5:00,17.04,73.46,100.92
14/11/2024 5:10,16.86,74.31,100.91
14/11/2024 5:20,16.84,74.51,100.9
14/11/2024 5:30,17.24,73.3,100.9
14/11/2024 5:40,17.7,71.6,100.91
14/11/2024 5:50,17.84,71.17,100.91
14/11/2024 6:00,17.93,71.35,100.93
14/11/2024 6:10,18,70.99,100.93
14/11/2024 6:20,18.26,69.93,100.94
14/11/2024 6:30,18.49,69.35,100.95
14/11/2024 6:40,18.75,68.98,100.95
14/11/2024 6:50,19.17,67.82,100.96
14/11/2024 7:00,19.62,66.65,100.97
14/11/2024 7:10,19.97,65.26,101
14/11/2024 7:20,20.51,64.99,100.98
14/11/2024 7:30,21.04,63.78,101
14/11/2024 7:40,21.16,63.19,101
14/11/2024 7:50,21.23,62.37,101
14/11/2024 8:00,21.59,62.13,101
14/11/2024 8:10,22.23,60.43,100.98
14/11/2024 8:20,23.13,56.83,100.98
14/11/2024 8:30,23.24,56.45,100.97
14/11/2024 8:40,23.74,54.5,100.97
14/11/2024 8:50,24.02,54.23,100.97
14/11/2024 9:00,24.09,53.77,100.97
14/11/2024 9:10,24.28,53.42,100.98
14/11/2024 9:20,24.51,52.62,100.96
14/11/2024 9:30,25.04,51.68,100.95
14/11/2024 9:40,25.17,51.06,100.94
14/11/2024 9:50,25.54,51.17,100.93
14/11/2024 10:00,26.23,49.18,100.91
14/11/2024 10:10,26.75,47.18,100.91
14/11/2024 10:20,27.09,46.47,100.9
14/11/2024 10:30,27.68,44.44,100.89
14/11/2024 10:40,28.28,43.61,100.88
14/11/2024 10:50,28.9,42.55,100.86
14/11/2024 11:00,28.98,43.8,100.85
14/11/2024 11:10,28.81,44.72,100.83
14/11/2024 11:20,29.11,44.07,100.81
14/11/2024 11:30,29.64,41.42,100.81
14/11/2024 11:40,30.42,41.63,100.81
14/11/2024 11:50,29.19,45.45,100.8
14/11/2024 12:00,29.1,45.04,100.8
14/11/2024 12:10,29.57,44.44,100.8
14/11/2024 12:20,29.1,44.34,100.8
14/11/2024 12:30,28.83,44.69,100.79
14/11/2024 12:40,28.82,44.34,100.79
14/11/2024 12:50,28.9,45.16,100.79
14/11/2024 13:00,28.37,48.1,100.78
14/11/2024 13:10,27.84,51.02,100.79
14/11/2024 13:20,26.66,53.96,100.79
14/11/2024 13:30,26.31,55.26,100.78
14/11/2024 13:40,26.19,54.45,100.78
14/11/2024 13:50,26.67,55.25,100.77
14/11/2024 14:00,26.65,53.82,100.77
14/11/2024 14:10,26.49,53.7,100.77
14/11/2024 14:20,26.32,53.8,100.76
14/11/2024 14:30,26.1,54.8,100.75
14/11/2024 14:40,26.34,53.01,100.75
14/11/2024 14:50,25.68,54.91,100.76
14/11/2024 15:00,25.1,56.14,100.76
14/11/2024 15:10,25.37,56.08,100.75
14/11/2024 15:20,25.13,57.67,100.76
14/11/2024 15:30,24.74,59.67,100.77
14/11/2024 15:40,24.58,60.63,100.77
14/11/2024 15:50,24.59,61.79,100.78
14/11/2024 16:00,24.47,62.43,100.79
14/11/2024 16:10,24.2,63.78,100.8
14/11/2024 16:20,24.42,63.76,100.8
14/11/2024 16:30,24.72,63.05,100.79
14/11/2024 16:40,24.72,63.27,100.79
14/11/2024 16:50,24.68,63.52,100.79
14/11/2024 17:00,24.06,65.12,100.8
14/11/2024 17:10,23.97,65.71,100.8
14/11/2024 17:20,23.86,66.05,100.81
14/11/2024 17:30,23.69,66.25,100.8
14/11/2024 17:40,23.45,67.21,100.8
14/11/2024 17:50,23.17,68.92,100.8
14/11/2024 18:00,22.82,70.72,100.8
14/11/2024 18:10,22.58,71.83,100.82
14/11/2024 18:20,22.23,73.41,100.82
14/11/2024 18:30,21.9,74.87,100.84
14/11/2024 18:40,21.61,76.17,100.85
14/11/2024 18:50,21.33,77.29,100.86
14/11/2024 19:00,21.04,78.47,100.87
14/11/2024 19:10,20.89,79.12,100.89
14/11/2024 19:20,20.68,80.15,100.91
14/11/2024 19:30,20.52,81.19,100.93
14/11/2024 19:40,20.35,81.97,100.93
14/11/2024 19:50,20.15,82.65,100.94
14/11/2024 20:00,19.99,82.83,100.94
14/11/2024 20:10,19.88,83.39,100.95
14/11/2024 20:20,19.93,83.61,100.96
14/11/2024 20:30,19.9,84.06,100.97
14/11/2024 20:40,19.92,83.96,100.98
14/11/2024 20:50,20.04,83,100.98
14/11/2024 21:00,19.96,82.98,100.99
14/11/2024 21:10,19.87,82.97,101.01
14/11/2024 21:20,19.78,83.74,101.01
14/11/2024 21:30,19.59,84.34,101
14/11/2024 21:40,19.51,84.67,101
14/11/2024 21:50,19.26,85.1,101
14/11/2024 22:00,19.32,85,101.01
14/11/2024 22:10,19.37,84.61,101.01
14/11/2024 22:20,19.19,84.89,101
14/11/2024 22:30,18.94,85.17,101
14/11/2024 22:40,18.84,85.1,100.99
14/11/2024 22:50,18.72,85.37,100.99
14/11/2024 23:00,18.67,85.5,101
14/11/2024 23:10,18.46,86.35,101
14/11/2024 23:20,18.28,86.81,100.98
14/11/2024 23:30,18.05,87.54,101
14/11/2024 23:40,17.81,87.94,101
14/11/2024 23:50,17.63,88.79,101
